"","age","educ","occ","sex","wageinc","wkswrkd"
"3794",34.8936268722173,"14","100","2",71000,52
"3795",30.0620651510544,"zzzOther","101","1",46000,45
"3796",66.6159997291397,"zzzOther","101","2",49800,48
"3797",38.9127293338533,"14","100","1",100000,52
"3798",33.5272460503038,"zzzOther","101","2",56000,52
"3799",64.4987089752685,"zzzOther","100","1",0,20
"3800",24.4829219353851,"zzzOther","106","1",60000,47
"3801",23.9242845450062,"zzzOther","101","2",16500,50
"3802",34.6959027466364,"zzzOther","101","1",70000,52
"3803",46.0111846388318,"zzzOther","102","1",84000,52
"3804",48.5234876153991,"zzzOther","101","1",78000,52
"3805",26.4438094103243,"zzzOther","102","1",41600,28
"3806",46.2922759670764,"zzzOther","100","1",10000,52
"3807",54.743030779995,"14","102","2",88000,52
"3808",29.0634722060058,"14","102","1",2000,24
"3809",36.7302195080556,"zzzOther","102","1",99000,52
"3810",44.5760683887638,"zzzOther","100","2",50000,35
"3811",33.26174830948,"zzzOther","102","1",0,52
"3812",52.1054530446418,"zzzOther","102","2",325000,52
"3813",22.6627613173332,"zzzOther","101","1",250,3
"3814",50.8998512947001,"14","100","1",48500,52
"3815",36.5572619063314,"zzzOther","102","1",70000,50
"3816",50.8407173138112,"14","100","2",65000,52
"3817",31.5066756755114,"zzzOther","100","1",98000,48
"3818",23.2661812063307,"zzzOther","140","1",40000,52
"3819",35.529246582184,"zzzOther","102","1",80000,52
"3820",30.886668888852,"zzzOther","140","1",60000,48
"3821",36.573532874696,"14","101","2",80000,52
"3822",24.460826773895,"zzzOther","140","1",60000,52
"3823",28.1374976336956,"zzzOther","102","1",48000,52
"3824",27.8278621009085,"zzzOther","140","1",80000,52
"3825",26.1661429870874,"zzzOther","102","2",62000,52
"3826",46.2283591260202,"zzzOther","100","1",42000,52
"3827",24.0367060648277,"zzzOther","102","1",48300,52
"3828",25.2192233751994,"zzzOther","102","2",62000,52
"3829",52.9089335508179,"zzzOther","100","2",70000,52
"3830",43.7408434397075,"zzzOther","102","2",49000,52
"3831",28.1422094081063,"zzzOther","101","1",30000,52
"3832",35.3775693408679,"zzzOther","101","1",100000,52
"3833",32.7687577570323,"zzzOther","102","1",55000,52
"3834",45.3546752785333,"14","101","1",0,0
"3835",50.0978324820753,"zzzOther","101","1",30000,48
"3836",38.4998122120742,"14","141","2",60000,26
"3837",21.053114133887,"zzzOther","100","1",30000,40
"3838",51.5943246637471,"zzzOther","101","1",41000,48
"3839",32.1215736523736,"zzzOther","102","1",52000,52
"3840",38.5257349379826,"zzzOther","101","2",85000,52
"3841",42.6344846736174,"zzzOther","100","1",29000,52
"3842",42.0369952474721,"zzzOther","141","1",14000,48
"3843",32.0437242402695,"zzzOther","100","1",35000,48
"3844",21.1301153902896,"zzzOther","106","1",19800,52
"3845",22.2027180909645,"zzzOther","140","1",60000,52
"3846",31.1135611925274,"zzzOther","102","2",41000,52
"3847",28.3293850223999,"zzzOther","100","1",0,0
"3848",34.8301775229629,"zzzOther","101","1",82000,52
"3849",22.0038169934414,"zzzOther","141","1",51000,52
"3850",28.7976099455263,"14","141","1",80000,52
"3851",21.4291285153013,"zzzOther","100","1",0,0
"3852",25.8322587609291,"zzzOther","100","1",0,0
"3853",22.1016786633991,"zzzOther","100","1",26000,52
"3854",38.9227634556592,"zzzOther","100","1",28000,40
"3855",24.1788939698599,"zzzOther","101","1",8500,17
"3856",51.969487749273,"zzzOther","100","2",70000,52
"3857",50.0561276401859,"zzzOther","101","1",89000,52
"3858",38.8591524693184,"zzzOther","102","2",67000,52
"3859",29.6518859169446,"zzzOther","101","1",40000,52
"3860",25.5894619401079,"zzzOther","102","1",73000,49
"3861",48.8133590542711,"zzzOther","141","1",62000,52
"3862",53.2222943974193,"zzzOther","101","2",97000,52
"3863",47.7081406246871,"zzzOther","101","1",90000,52
"3864",30.7091084653512,"zzzOther","101","1",0,0
"3865",40.3066810213495,"zzzOther","102","1",70000,52
"3866",31.0628928837832,"zzzOther","140","1",82000,49
"3867",26.4240846184548,"zzzOther","102","1",65000,52
"3868",50.9263450689614,"zzzOther","141","1",100000,52
"3869",33.7334404618014,"14","102","1",55000,52
"3870",29.4336096704938,"zzzOther","100","1",15000,52
"3871",49.8116043109912,"zzzOther","101","1",72000,52
"3872",52.5540945159737,"zzzOther","102","1",0,52
"3873",23.4663037082646,"zzzOther","100","2",5000,52
"3874",29.7397510414012,"zzzOther","100","2",63000,52
"3875",39.2395441408735,"14","102","2",78000,52
"3876",33.6529022522736,"zzzOther","100","1",70000,52
"3877",55.5164418881759,"zzzOther","141","1",9600,36
"3878",43.8214403095189,"zzzOther","101","2",73000,49
"3879",30.3336125323549,"zzzOther","101","1",55000,50
"3880",46.0626125552226,"14","100","2",66000,46
"3881",49.4925794047303,"14","100","1",37000,50
"3882",33.5697578743566,"14","102","1",12000,26
"3883",49.1168148058932,"zzzOther","102","2",37900,52
"3884",54.768071788596,"zzzOther","100","2",40000,50
"3885",34.4889742608648,"14","102","2",50000,52
"3886",33.5783570266794,"zzzOther","141","1",97000,48
"3887",35.3791630391497,"zzzOther","100","1",37300,52
"3888",35.9861197725404,"zzzOther","102","1",0,0
"3889",45.6272025001235,"zzzOther","101","1",52000,52
"3890",47.8651189568918,"zzzOther","102","2",52000,52
"3891",23.1306838300079,"zzzOther","101","1",0,0
"3892",41.7849231676664,"zzzOther","141","1",120000,52
"3893",30.4037911419291,"zzzOther","101","1",45000,52
"3894",49.2331087975763,"zzzOther","140","1",46300,52
"3895",53.7361203944311,"zzzOther","101","1",0,50
"3896",55.2261163922958,"zzzOther","100","2",69000,52
"3897",47.4867749230471,"zzzOther","140","2",52000,52
"3898",55.7086107789073,"zzzOther","100","2",80000,25
"3899",38.308418041328,"zzzOther","106","1",99000,52
"3900",45.1755087492056,"zzzOther","101","2",50000,50
"3901",53.2488460019231,"zzzOther","101","1",50000,50
"3902",22.9450924701523,"zzzOther","102","1",13200,24
"3903",30.8468258723151,"zzzOther","100","1",50000,52
"3904",36.2794481560122,"zzzOther","102","1",30000,25
"3905",23.2246878403239,"zzzOther","102","1",40000,40
"3906",27.1439984084573,"14","141","1",100000,24
"3907",34.8090442544781,"zzzOther","102","2",52000,52
"3908",64.4169541767333,"14","100","1",124000,50
"3909",45.6172914251219,"zzzOther","101","2",0,48
"3910",42.7578502399847,"zzzOther","102","1",42900,52
"3911",33.0808731426951,"zzzOther","102","1",55000,52
"3912",28.4392996323295,"zzzOther","102","2",65000,52
"3913",35.8282001758926,"zzzOther","102","1",140000,50
"3914",24.1140171403531,"zzzOther","100","1",18900,52
"3915",55.9234304877464,"14","141","1",90000,52
"3916",36.6790932305157,"zzzOther","101","1",43000,52
"3917",36.8990135788918,"zzzOther","102","1",103000,52
"3918",43.3770548722241,"zzzOther","102","1",100000,52
"3919",26.2988977017812,"zzzOther","102","1",9500,20
"3920",28.4485061313026,"zzzOther","101","1",0,0
"3921",24.3961408387404,"zzzOther","100","1",9000,40
"3922",33.153500137385,"zzzOther","100","1",70000,52
"3923",53.1131292951759,"zzzOther","101","1",126000,52
"3924",42.0469379434362,"zzzOther","100","2",325000,52
"3925",30.4759083236568,"zzzOther","100","2",45000,52
"3926",46.9956247210503,"zzzOther","102","1",90000,52
"3927",62.499252994312,"zzzOther","102","1",0,0
"3928",23.6603113007732,"zzzOther","102","1",0,0
"3929",41.9882752019912,"zzzOther","102","1",60000,52
"3930",38.9429886804428,"zzzOther","100","1",75000,52
"3931",25.7324900184758,"zzzOther","102","2",50000,52
"3932",37.868079160573,"zzzOther","102","1",130000,52
"3933",45.843947782414,"zzzOther","101","2",69000,45
"3934",36.6445630425587,"zzzOther","101","2",4200,52
"3935",42.2551553624216,"14","102","1",100000,52
"3936",26.4010370001197,"zzzOther","101","1",40000,52
"3937",34.6283277387265,"zzzOther","141","1",45000,48
"3938",37.1594658291433,"zzzOther","102","2",60000,52
"3939",25.3093460923992,"zzzOther","102","1",56000,52
"3940",32.0157975740731,"zzzOther","102","1",61000,52
"3941",31.6136457419489,"zzzOther","100","1",38600,52
"3942",28.4058543078136,"zzzOther","100","2",120000,32
"3943",61.8256186577491,"14","102","2",60000,50
"3944",26.9045974940527,"zzzOther","102","2",49900,52
"3945",29.2118256485555,"zzzOther","101","1",120000,50
"3946",63.9886089097708,"zzzOther","101","1",51000,52
"3947",28.6542308325879,"zzzOther","100","1",10000,20
"3948",31.8399655325338,"16","100","1",87000,52
"3949",31.6676713027991,"zzzOther","106","2",42000,52
"3950",42.1815956709906,"zzzOther","141","1",85000,40
"3951",29.7326383604668,"zzzOther","102","1",55000,52
"3952",40.3926949666347,"zzzOther","100","2",84000,49
"3953",21.2354668073822,"zzzOther","100","1",8000,10
"3954",41.7169210915454,"zzzOther","106","1",65000,52
"3955",19.4659286849201,"zzzOther","100","1",13100,52
"3956",38.3617592318915,"zzzOther","102","1",0,5
"3957",37.6394259359222,"zzzOther","102","1",94000,52
"3958",34.4614944555797,"zzzOther","106","2",0,0
"3959",25.3389497117605,"zzzOther","102","2",70000,52
"3960",33.8192413235083,"14","102","2",48000,8
"3961",53.7037789425813,"zzzOther","102","2",65000,52
"3962",42.2623656545766,"zzzOther","102","1",80000,52
"3963",33.9766734298319,"zzzOther","102","1",60000,52
"3964",57.8898156103678,"zzzOther","102","2",0,0
"3965",43.9402678704355,"zzzOther","102","1",50000,30
"3966",27.9755927566439,"zzzOther","100","2",45000,52
"3967",51.9479635735042,"zzzOther","100","2",50000,52
"3968",27.8804697578307,"14","101","1",81000,52
"3969",51.9994798821863,"zzzOther","101","1",52000,52
"3970",34.2549634419847,"zzzOther","102","1",60000,52
"3971",33.1757692082319,"zzzOther","101","2",24000,52
"3972",25.4496246122289,"zzzOther","102","1",325000,50
"3973",56.6824736061972,"zzzOther","141","1",11500,48
"3974",51.4100486482494,"zzzOther","102","2",50000,49
"3975",52.2701486267615,"zzzOther","141","1",50000,49
"3976",30.712231940357,"zzzOther","101","1",70000,52
"3977",52.3334879730828,"zzzOther","102","2",63000,52
"3978",37.6737453565001,"zzzOther","100","2",50000,49
"3979",45.0202632464934,"zzzOther","100","1",70000,52
"3980",44.6792438072152,"zzzOther","101","2",100000,22
"3981",41.342907653423,"zzzOther","101","2",38000,52
"3982",51.7026645394508,"zzzOther","102","2",42000,52
"3983",58.2492652377114,"zzzOther","141","1",0,0
"3984",64.3400371090975,"zzzOther","106","1",27000,52
"3985",40.8193774260581,"zzzOther","100","1",22100,30
"3986",49.3627595808357,"zzzOther","102","2",60000,48
"3987",49.4779038282577,"zzzOther","140","1",19600,44
"3988",39.9052294916473,"zzzOther","101","1",0,48
"3989",27.6308325282298,"zzzOther","102","2",50000,52
"3990",41.1204832061194,"zzzOther","141","1",75000,52
"3991",36.8763261009008,"zzzOther","102","1",112000,52
"3992",54.2902151299641,"14","101","1",25000,52
"3993",29.2022209770512,"zzzOther","101","1",62000,52
"3994",34.9580918117426,"14","102","1",100000,52
"3995",27.7292851626407,"zzzOther","102","2",48000,48
"3996",48.3056995403022,"zzzOther","100","2",49000,52
"3997",53.7760276999325,"zzzOther","102","1",79000,52
"3998",69.8865890773013,"zzzOther","141","1",0,0
"3999",37.5388056135271,"zzzOther","102","1",103000,52
"4000",23.2767450772226,"zzzOther","102","1",13200,24
"4001",23.1869274768978,"zzzOther","102","1",13200,23
"4002",32.100913876202,"zzzOther","101","1",10000,52
"4003",27.8076355997473,"zzzOther","100","1",70000,48
"4004",25.0487782151904,"zzzOther","101","1",60000,52
"4005",46.2224592436105,"zzzOther","106","1",74000,52
"4006",48.0983169430401,"zzzOther","100","2",80000,52
"4007",34.2513027095702,"zzzOther","101","1",150000,52
"4008",38.2751715977211,"zzzOther","141","1",76000,52
"4009",48.7223139908165,"zzzOther","101","1",75000,52
"4010",64.8867926564999,"zzzOther","101","1",65000,16
"4011",58.5808084399905,"zzzOther","101","1",70000,52
"4012",30.6456359473523,"zzzOther","101","1",0,52
"4013",31.3947259304114,"zzzOther","102","1",77000,50
"4014",53.3461744745728,"14","102","1",71000,37
"4015",50.9358203501906,"14","100","2",86000,52
"4016",30.3731050025672,"zzzOther","101","1",45000,52
"4017",33.0779958851635,"zzzOther","102","1",50000,52
"4018",23.3156384699978,"zzzOther","102","2",52000,52
"4019",38.9101999290287,"zzzOther","101","1",48000,52
"4020",54.9994742062408,"16","141","1",80000,52
"4021",52.9085858894978,"zzzOther","101","2",50000,52
"4022",51.5190318468958,"zzzOther","100","2",72000,52
"4023",29.938474585535,"zzzOther","101","1",80000,52
"4024",38.0825364910997,"zzzOther","100","1",43000,52
"4025",28.5179550321773,"14","102","1",65000,16
"4026",31.580630711047,"zzzOther","101","1",75000,52
"4027",43.0399228227325,"zzzOther","101","1",62000,52
"4028",39.4977701155003,"zzzOther","102","1",60000,50
"4029",23.663203363074,"zzzOther","100","1",0,0
"4030",26.0939203761518,"zzzOther","101","1",17000,26
"4031",66.5488759721629,"zzzOther","101","1",71000,52
"4032",48.8614008571021,"zzzOther","100","2",55000,52
"4033",32.5630455720238,"14","100","2",46000,52
"4034",33.7463486636989,"zzzOther","101","1",20000,40
"4035",46.9915834555868,"zzzOther","141","1",0,52
"4036",39.0260493995156,"zzzOther","140","1",80000,52
"4037",19.5977165910881,"zzzOther","100","1",10000,20
"4038",26.2354416511953,"zzzOther","102","2",29600,23
"4039",27.3878926460166,"zzzOther","101","1",22000,10
"4040",31.0324510624632,"zzzOther","102","2",50000,52
"4041",37.3883804599755,"14","102","1",60000,52
"4042",31.9790693530813,"zzzOther","100","2",46000,52
"4043",23.9553722452838,"zzzOther","101","1",36400,52
"4044",24.2918859932106,"zzzOther","102","1",75000,52
"4045",34.1064096796326,"zzzOther","101","1",30000,48
"4046",36.9283541918267,"zzzOther","141","1",35000,36
"4047",43.6286465520971,"zzzOther","100","1",106000,52
"4048",38.5084476619959,"zzzOther","101","1",70000,52
"4049",26.8532012891956,"14","101","1",60000,52
"4050",36.8438486880623,"zzzOther","102","1",120000,52
"4051",26.8883403884247,"zzzOther","101","2",0,0
"4052",33.172173431376,"14","101","1",50000,52
"4053",52.0478776821401,"zzzOther","102","1",105000,52
"4054",51.4759980516974,"zzzOther","100","2",160000,52
"4055",21.443997487193,"zzzOther","102","1",80000,50
"4056",31.1218897285871,"16","102","1",60000,52
"4057",36.8582055030856,"zzzOther","141","1",80000,52
"4058",39.0732881531585,"14","102","2",75000,52
"4059",41.3245412355755,"16","100","2",60000,45
"4060",40.3445190326311,"zzzOther","102","1",67000,52
"4061",42.9992665427271,"zzzOther","101","2",40600,52
"4062",43.8145911472384,"14","100","1",63000,52
"4063",34.1980401636101,"zzzOther","140","1",30000,52
"4064",48.74275671551,"zzzOther","100","1",152000,40
"4065",39.9268270758912,"14","102","1",100000,52
"4066",43.4277560990304,"zzzOther","100","2",39000,50
"4067",33.7187309181318,"zzzOther","101","1",75000,52
"4068",29.7256902356166,"14","102","1",80000,48
"4069",25.5149286889937,"14","102","1",58000,50
"4070",41.1129847522825,"14","102","1",97000,52
"4071",22.5789000238292,"zzzOther","101","1",9800,52
"4072",38.5620409639087,"zzzOther","102","2",2600,15
"4073",42.1080172355287,"16","141","1",73000,52
"4074",42.1748406365514,"16","141","2",0,52
"4075",35.1190550557803,"14","101","1",0,52
"4076",47.3412832885515,"zzzOther","102","1",110000,52
"4077",44.0943468259647,"zzzOther","100","2",55000,52
"4078",28.0296936242376,"zzzOther","102","1",113000,52
"4079",52.4316564262845,"zzzOther","141","1",138000,52
"4080",22.1447236237582,"zzzOther","102","1",55000,52
"4081",54.9633480785415,"zzzOther","102","1",75000,52
"4082",56.6622675447725,"zzzOther","102","1",69000,52
"4083",46.418375240406,"zzzOther","100","1",325000,52
"4084",34.1751105058938,"zzzOther","102","2",40000,52
"4085",33.2770394387189,"14","102","1",70000,52
"4086",30.9494852980133,"14","100","2",325000,52
"4087",29.0661478964612,"zzzOther","100","1",62000,52
"4088",55.7942030520644,"16","102","1",80000,52
"4089",63.7875826212112,"zzzOther","141","1",0,0
"4090",39.0208833140787,"zzzOther","100","2",14800,49
"4091",62.2893733123783,"14","101","1",110000,45
"4092",31.737673366908,"zzzOther","102","1",64000,52
"4093",26.0972062535584,"14","102","2",58000,50
"4094",28.7242643260397,"zzzOther","102","1",83000,52
"4095",36.6389289894141,"zzzOther","101","2",40000,52
"4096",37.2862695439253,"14","106","1",85000,52
"4097",54.0938635130879,"zzzOther","102","1",50000,52
"4098",38.9390196877066,"zzzOther","102","2",47000,52
"4099",32.0581648745574,"zzzOther","101","2",325000,52
"4100",42.8100704126991,"zzzOther","141","1",86000,52
"4101",56.1748025817797,"zzzOther","102","2",70000,52
"4102",57.9119309100788,"zzzOther","102","1",50000,49
"4103",24.5102371356916,"14","102","1",40000,20
"4104",23.7326923008077,"14","102","1",30000,52
"4105",50.1197062281426,"14","100","2",78000,52
"4106",31.2074552343693,"zzzOther","100","1",50000,52
"4107",24.2537263780832,"zzzOther","100","1",3500,12
"4108",54.1187379772309,"14","100","2",325000,52
"4109",45.444638568908,"zzzOther","100","1",36000,52
"4110",34.280212007463,"14","102","1",99000,52
"4111",24.3460174468346,"zzzOther","101","1",85000,52
"4112",30.8644807105884,"zzzOther","101","2",35000,40
"4113",48.7946270026732,"14","102","2",76000,52
"4114",41.2355872257613,"16","100","1",110000,52
"4115",27.4514335519634,"zzzOther","101","1",51000,52
"4116",42.3614957260434,"zzzOther","100","1",100000,52
"4117",38.1294385297224,"zzzOther","106","2",50000,52
"4118",29.0334762942512,"zzzOther","102","1",70000,52
"4119",43.5094130965881,"14","102","1",160000,48
"4120",35.727854443714,"zzzOther","102","1",150000,52
"4121",44.6680859015323,"14","102","1",120000,52
"4122",45.4764555017464,"14","141","1",83000,52
"4123",64.3993547109421,"16","102","1",67000,52
"4124",50.8910872540437,"14","102","2",0,0
"4125",35.9877404635772,"16","102","2",63000,52
"4126",38.4777751159854,"zzzOther","140","2",25000,30
"4127",30.6686466766987,"zzzOther","101","1",15000,48
"4128",40.4099509324878,"zzzOther","100","1",115000,52
"4129",31.371035765158,"zzzOther","101","2",60000,52
"4130",35.6962155138608,"zzzOther","101","1",55000,52
"4131",35.8735316402745,"16","102","1",17500,30
"4132",37.673427348258,"zzzOther","101","1",0,0
"4133",44.5572907631285,"zzzOther","101","1",0,0
"4134",44.1966109732166,"zzzOther","102","2",75000,52
"4135",40.2497015611734,"14","100","2",60000,52
